"X","Y","Z"
1757470,5917690,0
1757480,5917690,0
1757490,5917690,0
1757500,5917690,0
1757510,5917690,0
1757520,5917690,0
1757530,5917690,0
1757540,5917690,0
1757550,5917690,0
1757560,5917690,0
1757570,5917690,0
1757580,5917690,0
1757590,5917690,0
1756990,5917700,0
1757000,5917700,0
1757010,5917700,0
1757020,5917700,0
1757030,5917700,0
1757040,5917700,0
1757050,5917700,0
1757060,5917700,0
1757070,5917700,0
1757080,5917700,0
1757090,5917700,0
1757100,5917700,0
1757110,5917700,0
1757120,5917700,0
1757130,5917700,0
1757140,5917700,0
1757150,5917700,0
1757160,5917700,0
1757170,5917700,0
1757180,5917700,0
1757190,5917700,0
1757200,5917700,0
1757210,5917700,0
1757220,5917700,0
1757230,5917700,0
1757240,5917700,0
1757250,5917700,0
1757260,5917700,0
1757270,5917700,0
1757280,5917700,0
1757290,5917700,0
1757300,5917700,0
1757310,5917700,0
1757320,5917700,0
1757330,5917700,0
1757340,5917700,0
1757350,5917700,0
1757360,5917700,0
1757370,5917700,0
1757380,5917700,0
1757390,5917700,0
1757400,5917700,0
1757410,5917700,0
1757420,5917700,0
1757430,5917700,0
1757440,5917700,0
1757450,5917700,0
1757460,5917700,0
1757470,5917700,0
1757480,5917700,0
1757490,5917700,0
1757500,5917700,0
1757510,5917700,0
1757520,5917700,0
1757530,5917700,0
1757540,5917700,0
1757550,5917700,0
1757560,5917700,0
1757570,5917700,0
1757580,5917700,0
1757590,5917700,0
1756990,5917710,0
1757000,5917710,0
1757010,5917710,0
1757020,5917710,0
1757030,5917710,0
1757040,5917710,0
1757050,5917710,0
1757060,5917710,0
1757070,5917710,0
1757080,5917710,0
1757090,5917710,0
1757100,5917710,0
1757110,5917710,0
1757120,5917710,0
1757130,5917710,0
1757140,5917710,0
1757150,5917710,0
1757160,5917710,0
1757170,5917710,0
1757180,5917710,0
1757190,5917710,0
1757200,5917710,0
1757210,5917710,0
1757220,5917710,0
1757230,5917710,0
1757240,5917710,0
1757250,5917710,0
1757260,5917710,0
1757270,5917710,0
1757280,5917710,0
1757290,5917710,0
1757300,5917710,0
1757310,5917710,0
1757320,5917710,0
1757330,5917710,0
1757340,5917710,0
1757350,5917710,0
1757360,5917710,0
1757370,5917710,0
1757380,5917710,0
1757390,5917710,0
1757400,5917710,0
1757410,5917710,0
1757420,5917710,0
1757430,5917710,0
1757440,5917710,0
1757450,5917710,0
1757460,5917710,0
1757470,5917710,0
1757480,5917710,0
1757490,5917710,0
1757500,5917710,0
1757510,5917710,0
1757520,5917710,0
1757530,5917710,0
1757540,5917710,0
1757550,5917710,0
1757560,5917710,0
1757570,5917710,0
1757580,5917710,0
1757590,5917710,0
1756990,5917720,0
1757000,5917720,0
1757010,5917720,0
1757020,5917720,0
1757030,5917720,0
1757040,5917720,0
1757050,5917720,0
1757060,5917720,0
1757070,5917720,0
1757080,5917720,0
1757090,5917720,0
1757100,5917720,0
1757110,5917720,0
1757120,5917720,0
1757130,5917720,0
1757140,5917720,0
1757150,5917720,0
1757160,5917720,0
1757170,5917720,0
1757180,5917720,0
1757190,5917720,0
1757200,5917720,0
1757210,5917720,0
1757220,5917720,0
1757230,5917720,0
1757240,5917720,0
1757250,5917720,0
1757260,5917720,0
1757270,5917720,0
1757280,5917720,0
1757290,5917720,0
1757300,5917720,0
1757310,5917720,0
1757320,5917720,0
1757330,5917720,0
1757340,5917720,0
1757350,5917720,0
1757360,5917720,0
1757370,5917720,0
1757380,5917720,0
1757390,5917720,0
1757400,5917720,0
1757410,5917720,0
1757420,5917720,0
1757430,5917720,0
1757440,5917720,0
1757450,5917720,0
1757460,5917720,0
1757470,5917720,0
1757480,5917720,0
1757490,5917720,0
1757500,5917720,0
1757510,5917720,0
1757520,5917720,0
1757530,5917720,0
1757540,5917720,0
1757550,5917720,0
1757560,5917720,0
1757570,5917720,0
1757580,5917720,0
1757590,5917720,0
1756990,5917730,0
1757000,5917730,0
1757010,5917730,0
1757020,5917730,0
1757030,5917730,0
1757040,5917730,0
1757050,5917730,0
1757060,5917730,0
1757070,5917730,0
1757080,5917730,0
1757090,5917730,0
1757100,5917730,0
1757110,5917730,0
1757120,5917730,0
1757130,5917730,0
1757140,5917730,0
1757150,5917730,0
1757160,5917730,0
1757170,5917730,0
1757180,5917730,0
1757190,5917730,0
1757200,5917730,0
1757210,5917730,0
1757220,5917730,0
1757230,5917730,0
1757240,5917730,0
1757250,5917730,0
1757260,5917730,0
1757270,5917730,0
1757280,5917730,0
1757290,5917730,0
1757300,5917730,0
1757310,5917730,0
1757320,5917730,0
1757330,5917730,0
1757340,5917730,0
1757350,5917730,0
1757360,5917730,0
1757370,5917730,0
1757380,5917730,0
1757390,5917730,0
1757400,5917730,0
1757410,5917730,0
1757420,5917730,0
1757430,5917730,0
1757440,5917730,0
1757450,5917730,0
1757460,5917730,0
1757470,5917730,0
1757480,5917730,0
1757490,5917730,0
1757500,5917730,0
1757510,5917730,0
1757520,5917730,0
1757530,5917730,0
1757540,5917730,0
1757550,5917730,0
1757560,5917730,0
1757570,5917730,0
1757580,5917730,0
1757590,5917730,0
1756990,5917740,0
1757000,5917740,0
1757010,5917740,0
1757020,5917740,0
1757030,5917740,0
1757040,5917740,0
1757050,5917740,0
1757060,5917740,0
1757070,5917740,0
1757080,5917740,0
1757090,5917740,0
1757100,5917740,0
1757110,5917740,0
1757120,5917740,0
1757130,5917740,0
1757140,5917740,0
1757150,5917740,0
1757160,5917740,0
1757170,5917740,0
1757180,5917740,0
1757190,5917740,0
1757200,5917740,0
1757210,5917740,0
1757220,5917740,0
1757230,5917740,0
1757240,5917740,0
1757250,5917740,0
1757260,5917740,0
1757270,5917740,0
1757280,5917740,0
1757290,5917740,0
1757300,5917740,0
1757310,5917740,0
1757320,5917740,0
1757330,5917740,0
1757340,5917740,0
1757350,5917740,0
1757360,5917740,0
1757370,5917740,0
1757380,5917740,0
1757390,5917740,0
1757400,5917740,0
1757410,5917740,0
1757420,5917740,0
1757430,5917740,0
1757440,5917740,0
1757450,5917740,0
1757460,5917740,0
1757470,5917740,0
1757480,5917740,0
1757490,5917740,0
1757500,5917740,0
1757510,5917740,0
1757520,5917740,0
1757530,5917740,0
1757540,5917740,0
1757550,5917740,0
1757560,5917740,0
1757570,5917740,0
1757580,5917740,0
1757590,5917740,0
1756990,5917750,0
1757000,5917750,0
1757010,5917750,0
1757020,5917750,0
1757030,5917750,0
1757040,5917750,0
1757050,5917750,0
1757060,5917750,0
1757070,5917750,0
1757080,5917750,0
1757090,5917750,0
1757100,5917750,0
1757110,5917750,0
1757120,5917750,0
1757130,5917750,0
1757140,5917750,0
1757150,5917750,0
1757160,5917750,0
1757170,5917750,0
1757180,5917750,0
1757190,5917750,0
1757200,5917750,0
1757210,5917750,0
1757220,5917750,0
1757230,5917750,0
1757240,5917750,0
1757250,5917750,0
1757260,5917750,0
1757270,5917750,0
1757280,5917750,0
1757290,5917750,0
1757300,5917750,0
1757310,5917750,0
1757320,5917750,0
1757330,5917750,0
1757340,5917750,0
1757350,5917750,0
1757360,5917750,0
1757370,5917750,0
1757380,5917750,0
1757390,5917750,0
1757400,5917750,0
1757410,5917750,0
1757420,5917750,0
1757430,5917750,0
1757440,5917750,0
1757450,5917750,0
1757460,5917750,0
1757470,5917750,0
1757480,5917750,0
1757490,5917750,0
1757500,5917750,0
1757510,5917750,0
1757520,5917750,0
1757530,5917750,0
1757540,5917750,0
1757550,5917750,0
1757560,5917750,0
1757570,5917750,0
1757580,5917750,0
1757590,5917750,0
1756990,5917760,0
1757000,5917760,0
1757010,5917760,0
1757020,5917760,0
1757030,5917760,0
1757040,5917760,0
1757050,5917760,0
1757060,5917760,0
1757070,5917760,0
1757080,5917760,0
1757090,5917760,0
1757100,5917760,0
1757110,5917760,0
1757120,5917760,0
1757130,5917760,0
1757140,5917760,0
1757150,5917760,0
1757160,5917760,0
1757170,5917760,0
1757180,5917760,0
1757190,5917760,0
1757200,5917760,0
1757210,5917760,0
1757220,5917760,0
1757230,5917760,0
1757240,5917760,0
1757250,5917760,0
1757260,5917760,0
1757270,5917760,0
1757280,5917760,0
1757290,5917760,0
1757300,5917760,0
1757310,5917760,0
1757320,5917760,0
1757330,5917760,0
1757340,5917760,0
1757350,5917760,0
1757360,5917760,0
1757370,5917760,0
1757380,5917760,0
1757390,5917760,0
1757400,5917760,0
1757410,5917760,0
1757420,5917760,0
1757430,5917760,0
1757440,5917760,0
1757450,5917760,0
1757460,5917760,0
1757470,5917760,0
1757480,5917760,0
1757490,5917760,0
1757500,5917760,0
1757510,5917760,0
1757520,5917760,0
1757530,5917760,0
1757540,5917760,0
1757550,5917760,0
1757560,5917760,0
1757570,5917760,0
1757580,5917760,0
1757590,5917760,0
1756990,5917770,0
1757000,5917770,0
1757010,5917770,0
1757020,5917770,0
1757030,5917770,0
1757040,5917770,0
1757050,5917770,0
1757060,5917770,0
1757070,5917770,0
1757080,5917770,0
1757090,5917770,0
1757100,5917770,0
1757110,5917770,0
1757120,5917770,0
1757130,5917770,0
1757140,5917770,0
1757150,5917770,0
1757160,5917770,0
1757170,5917770,0
1757180,5917770,0
1757190,5917770,0
1757200,5917770,0
1757210,5917770,0
1757220,5917770,0
1757230,5917770,0
1757240,5917770,0
1757250,5917770,0
1757260,5917770,0
1757270,5917770,0
1757280,5917770,0
1757290,5917770,0
1757300,5917770,0
1757310,5917770,0
1757320,5917770,0
1757330,5917770,0
1757340,5917770,0
1757350,5917770,0
1757360,5917770,0
1757370,5917770,0
1757380,5917770,0
1757390,5917770,0
1757400,5917770,0
1757410,5917770,0
1757420,5917770,0
1757430,5917770,0
1757440,5917770,0
1757450,5917770,0
1757460,5917770,0
1757470,5917770,0
1757480,5917770,0
1757490,5917770,0
1757500,5917770,0
1757510,5917770,0
1757520,5917770,0
1757530,5917770,0
1757540,5917770,0
1757550,5917770,0
1757560,5917770,0
1757570,5917770,0
1757580,5917770,0
1757590,5917770,0
1756990,5917780,0
1757000,5917780,0
1757010,5917780,0
1757020,5917780,0
1757030,5917780,0
1757040,5917780,0
1757050,5917780,0
1757060,5917780,0
1757070,5917780,0
1757080,5917780,0
1757090,5917780,0
1757100,5917780,0
1757110,5917780,0
1757120,5917780,0
1757130,5917780,0
1757140,5917780,0
1757150,5917780,0
1757160,5917780,0
1757170,5917780,0
1757180,5917780,0
1757190,5917780,0
1757200,5917780,0
1757210,5917780,0
1757220,5917780,0
1757230,5917780,0
1757240,5917780,0
1757250,5917780,0
1757260,5917780,0
1757270,5917780,0
1757280,5917780,0
1757290,5917780,0
1757300,5917780,0
1757310,5917780,0
1757320,5917780,0
1757330,5917780,0
1757340,5917780,0
1757350,5917780,0
1757360,5917780,0
1757370,5917780,0
1757380,5917780,0
1757390,5917780,0
1757400,5917780,0
1757410,5917780,0
1757420,5917780,0
1757430,5917780,0
1757440,5917780,0
1757450,5917780,0
1757460,5917780,0
1757470,5917780,0
1757480,5917780,0
1757490,5917780,0
1757500,5917780,0
1757510,5917780,0
1757520,5917780,0
1757530,5917780,0
1757540,5917780,0
1757550,5917780,0
1757560,5917780,0
1757570,5917780,0
1757580,5917780,0
1757590,5917780,0
1756990,5917790,0
1757000,5917790,0
1757010,5917790,0
1757020,5917790,0
1757030,5917790,0
1757040,5917790,0
1757050,5917790,0
1757060,5917790,0
1757070,5917790,0
1757080,5917790,0
1757090,5917790,0
1757100,5917790,0
1757110,5917790,0
1757120,5917790,0
1757130,5917790,0
1757140,5917790,0
1757150,5917790,0
1757160,5917790,0
1757170,5917790,0
1757180,5917790,0
1757190,5917790,0
1757200,5917790,0
1757210,5917790,0
1757220,5917790,0
1757230,5917790,0
1757240,5917790,0
1757250,5917790,0
1757260,5917790,0
1757270,5917790,0
1757280,5917790,0
1757290,5917790,0
1757300,5917790,0
1757310,5917790,0
1757320,5917790,0
1757330,5917790,0
1757340,5917790,0
1757350,5917790,0
1757360,5917790,0
1757370,5917790,0
1757380,5917790,0
1757390,5917790,0
1757400,5917790,0
1757410,5917790,0
1757420,5917790,0
1757430,5917790,0
1757440,5917790,0
1757450,5917790,0
1757460,5917790,0
1757470,5917790,0
1757480,5917790,0
1757490,5917790,0
1757500,5917790,0
1757510,5917790,0
1757520,5917790,0
1757530,5917790,0
1757540,5917790,0
1757550,5917790,0
1757560,5917790,0
1757570,5917790,0
1757580,5917790,0
1757590,5917790,0
1756990,5917800,0
1757000,5917800,0
1757010,5917800,0
1757020,5917800,0
1757030,5917800,0
1757040,5917800,0
1757050,5917800,0
1757060,5917800,0
1757070,5917800,0
1757080,5917800,0
1757090,5917800,0
1757100,5917800,0
1757110,5917800,0
1757120,5917800,0
1757130,5917800,0
1757140,5917800,0
1757150,5917800,0
1757160,5917800,0
1757170,5917800,0
1757180,5917800,0
1757190,5917800,0
1757200,5917800,0
1757210,5917800,0
1757220,5917800,0
1757230,5917800,0
1757240,5917800,0
1757250,5917800,0
1757260,5917800,0
1757270,5917800,0
1757280,5917800,0
1757290,5917800,0
1757300,5917800,0
1757310,5917800,0
1757320,5917800,0
1757330,5917800,0
1757340,5917800,0
1757350,5917800,0
1757360,5917800,0
1757370,5917800,0
1757380,5917800,0
1757390,5917800,0
1757400,5917800,0
1757410,5917800,0
1757420,5917800,0
1757430,5917800,0
1757440,5917800,0
1757450,5917800,0
1757460,5917800,0
1757470,5917800,0
1757480,5917800,0
1757490,5917800,0
1757500,5917800,0
1757510,5917800,0
1757520,5917800,0
1757530,5917800,0
1757540,5917800,0
1757550,5917800,0
1757560,5917800,0
1757570,5917800,0
1757580,5917800,0
1757590,5917800,0
1756990,5917810,0
1757000,5917810,0
1757010,5917810,0
1757020,5917810,0
1757030,5917810,0
1757040,5917810,0
1757050,5917810,0
1757060,5917810,0
1757070,5917810,0
1757080,5917810,0
1757090,5917810,0
1757100,5917810,0
1757110,5917810,0
1757120,5917810,0
1757130,5917810,0
1757140,5917810,0
1757150,5917810,0
1757160,5917810,0
1757170,5917810,0
1757180,5917810,0
1757190,5917810,0
1757200,5917810,0
1757210,5917810,0
1757220,5917810,0
1757230,5917810,0
1757240,5917810,0
1757250,5917810,0
1757260,5917810,0
1757270,5917810,0
1757280,5917810,0
1757290,5917810,0
1757300,5917810,0
1757310,5917810,0
1757320,5917810,0
1757330,5917810,0
1757340,5917810,0
1757350,5917810,0
1757360,5917810,0
1757370,5917810,0
1757380,5917810,0
1757390,5917810,0
1757400,5917810,0
1757410,5917810,0
1757420,5917810,0
1757430,5917810,0
1757440,5917810,0
1757450,5917810,0
1757460,5917810,0
1757470,5917810,0
1757480,5917810,0
1757490,5917810,0
1757500,5917810,0
1757510,5917810,0
1757520,5917810,0
1757530,5917810,0
1757540,5917810,0
1757550,5917810,0
1757560,5917810,0
1757570,5917810,0
1757580,5917810,0
1757590,5917810,0
1756990,5917820,0
1757000,5917820,0
1757010,5917820,0
1757020,5917820,0
1757030,5917820,0
1757040,5917820,0
1757050,5917820,0
1757060,5917820,0
1757070,5917820,0
1757080,5917820,0
1757090,5917820,0
1757100,5917820,0
1757110,5917820,0
1757120,5917820,0
1757130,5917820,0
1757140,5917820,0
1757150,5917820,0
1757160,5917820,0
1757170,5917820,0
1757180,5917820,0
1757190,5917820,0
1757200,5917820,0
1757210,5917820,0
1757220,5917820,0
1757230,5917820,0
1757240,5917820,0
1757250,5917820,0
1757260,5917820,0
1757270,5917820,0
1757280,5917820,0
1757290,5917820,0
1757300,5917820,0
1757310,5917820,0
1757320,5917820,0
1757330,5917820,0
1757340,5917820,0
1757350,5917820,0
1757360,5917820,0
1757370,5917820,0
1757380,5917820,0
1757390,5917820,0
1757400,5917820,0
1757410,5917820,0
1757420,5917820,0
1757430,5917820,0
1757440,5917820,0
1757450,5917820,0
1757460,5917820,0
1757470,5917820,0
1757480,5917820,0
1757490,5917820,0
1757500,5917820,0
1757510,5917820,0
1757520,5917820,0
1757530,5917820,0
1757540,5917820,0
1757550,5917820,0
1757560,5917820,0
1757570,5917820,0
1757580,5917820,0
1757590,5917820,0
1756990,5917830,0
1757000,5917830,0
1757010,5917830,0
1757020,5917830,0
1757030,5917830,0
1757040,5917830,0
1757050,5917830,0
1757060,5917830,0
1757070,5917830,0
1757080,5917830,0
1757090,5917830,0
1757100,5917830,0
1757110,5917830,0
1757120,5917830,0
1757130,5917830,0
1757140,5917830,0
1757150,5917830,0
1757160,5917830,0
1757170,5917830,0
1757180,5917830,0
1757190,5917830,0
1757200,5917830,0
1757210,5917830,0
1757220,5917830,0
1757230,5917830,0
1757240,5917830,0
1757250,5917830,0
1757260,5917830,0
1757270,5917830,0
1757280,5917830,0
1757290,5917830,0
1757300,5917830,0
1757310,5917830,0
1757320,5917830,0
1757330,5917830,0
1757340,5917830,0
1757350,5917830,0
1757360,5917830,0
1757370,5917830,0
1757380,5917830,0
1757390,5917830,0
1757400,5917830,0
1757410,5917830,0
1757420,5917830,0
1757430,5917830,0
1757440,5917830,0
1757450,5917830,0
1757460,5917830,0
1757470,5917830,0
1757480,5917830,0
1757490,5917830,0
1757500,5917830,0
1757510,5917830,0
1757520,5917830,0
1757530,5917830,0
1757540,5917830,0
1757550,5917830,0
1757560,5917830,0
1757570,5917830,0
1757580,5917830,0
1757590,5917830,0
1756990,5917840,0
1757000,5917840,0
1757010,5917840,0
1757020,5917840,0
1757030,5917840,0
1757040,5917840,0
1757050,5917840,0
1757060,5917840,0
1757070,5917840,0
1757080,5917840,0
1757090,5917840,0
1757100,5917840,0
1757110,5917840,0
1757120,5917840,0
1757130,5917840,0
1757140,5917840,0
1757150,5917840,0
1757160,5917840,0
1757170,5917840,0
1757180,5917840,0
1757190,5917840,0
1757200,5917840,0
1757210,5917840,0
1757220,5917840,0
1757230,5917840,0
1757240,5917840,0
1757250,5917840,0
1757260,5917840,0
1757270,5917840,0
1757280,5917840,0
1757290,5917840,0
1757300,5917840,0
1757310,5917840,0
1757320,5917840,0
1757330,5917840,0
1757340,5917840,0
1757350,5917840,0
1757360,5917840,0
1757370,5917840,0
1757380,5917840,0
1757390,5917840,0
1757400,5917840,0
1757410,5917840,0
1757420,5917840,0
1757430,5917840,0
1757440,5917840,0
1757450,5917840,0
1757460,5917840,0
1757470,5917840,0
1757480,5917840,0
1757490,5917840,0
1757500,5917840,0
1757510,5917840,0
1757520,5917840,0
1757530,5917840,0
1757540,5917840,0
1757550,5917840,0
1757560,5917840,0
1757570,5917840,0
1757580,5917840,0
1757590,5917840,0
1756990,5917850,0
1757000,5917850,0
1757010,5917850,0
1757020,5917850,0
1757030,5917850,0
1757040,5917850,0
1757050,5917850,0
1757060,5917850,0
1757070,5917850,0
1757080,5917850,0
1757090,5917850,0
1757100,5917850,0
1757110,5917850,0
1757120,5917850,0
1757130,5917850,0
1757140,5917850,0
1757150,5917850,0
1757160,5917850,0
1757170,5917850,0
1757180,5917850,0
1757190,5917850,0
1757200,5917850,0
1757210,5917850,0
1757220,5917850,0
1757230,5917850,0
1757240,5917850,0
1757250,5917850,0
1757260,5917850,0
1757270,5917850,0
1757280,5917850,0
1757290,5917850,0
1757300,5917850,0
1757310,5917850,0
1757320,5917850,0
1757330,5917850,0
1757340,5917850,0
1757350,5917850,0
1757360,5917850,0
1757370,5917850,0
1757380,5917850,0
1757390,5917850,0
1757400,5917850,0
1757410,5917850,0
1757420,5917850,0
1757430,5917850,0
1757440,5917850,0
1757450,5917850,0
1757460,5917850,0
1757470,5917850,0
1757480,5917850,0
1757490,5917850,0
1757500,5917850,0
1757510,5917850,0
1757520,5917850,0
1757530,5917850,0
1757540,5917850,0
1757550,5917850,0
1757560,5917850,0
1757570,5917850,0
1757580,5917850,0
1757590,5917850,0
1756990,5917860,0
1757000,5917860,0
1757010,5917860,0
1757020,5917860,0
1757030,5917860,0
1757040,5917860,0
1757050,5917860,0
1757060,5917860,0
1757070,5917860,0
1757080,5917860,0
1757090,5917860,0
1757100,5917860,0
1757110,5917860,0
1757120,5917860,0
1757130,5917860,0
1757140,5917860,0
1757150,5917860,0
1757160,5917860,0
1757170,5917860,0
1757180,5917860,0
1757190,5917860,0
1757200,5917860,0
1757210,5917860,0
1757220,5917860,0
1757230,5917860,0
1757240,5917860,0
1757250,5917860,0
1757260,5917860,0
1757270,5917860,0
1757280,5917860,0
1757290,5917860,0
1757300,5917860,0
1757310,5917860,0
1757320,5917860,0
1757330,5917860,0
1757340,5917860,0
1757350,5917860,0
1757360,5917860,0
1757370,5917860,0
1757380,5917860,0
1757390,5917860,0
1757400,5917860,0
1757410,5917860,0
1757420,5917860,0
1757430,5917860,0
1757440,5917860,0
1757450,5917860,0
1757460,5917860,0
1757470,5917860,0
1757480,5917860,0
1757490,5917860,0
1757500,5917860,0
1757510,5917860,0
1757520,5917860,0
1757530,5917860,0
1757540,5917860,0
1757550,5917860,0
1757560,5917860,0
1757570,5917860,0
1757580,5917860,0
1757590,5917860,0
1756990,5917870,0
1757000,5917870,0
1757010,5917870,0
1757020,5917870,0
1757030,5917870,0
1757040,5917870,0
1757050,5917870,0
1757060,5917870,0
1757070,5917870,0
1757080,5917870,0
1757090,5917870,0
1757100,5917870,0
1757110,5917870,0
1757120,5917870,0
1757130,5917870,0
1757140,5917870,0
1757150,5917870,0
1757160,5917870,0
1757170,5917870,0
1757180,5917870,0
1757190,5917870,0
1757200,5917870,0
1757210,5917870,0
1757220,5917870,0
1757230,5917870,0
1757240,5917870,0
1757250,5917870,0
1757260,5917870,0
1757270,5917870,0
1757280,5917870,0
1757290,5917870,0
1757300,5917870,0
1757310,5917870,0
1757320,5917870,0
1757330,5917870,0
1757340,5917870,0
1757350,5917870,0
1757360,5917870,0
1757370,5917870,0
1757380,5917870,0
1757390,5917870,0
1757400,5917870,0
1757410,5917870,0
1757420,5917870,0
1757430,5917870,0
1757440,5917870,0
1757450,5917870,0
1757460,5917870,0
1757470,5917870,0
1757480,5917870,0
1757490,5917870,0
1757500,5917870,0
1757510,5917870,0
1757520,5917870,0
1757530,5917870,0
1757540,5917870,0
1757550,5917870,0
1757560,5917870,0
1757570,5917870,0
1757580,5917870,0
1757590,5917870,0
